"date","daily_EXO_fdom","daily_EXO_spCond","daily_EXO_do_mgL","daily_EXO_sal_psu","daily_EXO_depth","daily_EXO_pH","daily_EXO_chla_ugL","daily_EXO_Turbidity_NTU","daily_EXO_spCond_ZT","daily_EXO_do_mgL_ZT","daily_EXO_sal_psu_ZT","daily_EXO_pH_ZT","daily_EXO_chla_ugL_ZT","daily_EXO_Turbidity_NTU_ZT"
2021-08-19,26.4461052631579,11740.0498947368,5.758,6.68284210526316,0.509957894736842,7.4021052631579,7.33368421052632,-3.95084210526316,-0.630063534033152,0.565112849624557,-0.656672830256235,-0.0811474606084322,0.15383389732141,-0.551168680346138
2021-08-20,26.3504166666667,13212.1652083333,5.4715625,7.59614583333333,0.477958333333333,7.40322916666667,5.22760416666667,-4.0415625,-0.445220598817142,0.3466330462045,-0.473843281105991,-0.0782911583013082,-0.314630197501999,-0.558212630269281
2021-08-21,25.9383333333333,15677.4904166667,5.04708333333333,9.13885416666667,0.4804375,7.40895833333333,3.36875,-4.075625,-0.135667438435265,0.0228621541626297,-0.165016479698273,-0.0637309831259641,-0.728102817944461,-0.560857399893058
2021-08-22,25.8370833333333,16532.6095833333,5.18989583333333,9.66625,0.49065625,7.41395833333333,5.013125,-4.19395833333333,-0.0282962731017723,0.131792189252054,-0.0594398358409282,-0.0510239211547552,-0.362337685621418,-0.57004534574202
2021-08-23,25.7433333333333,16201.3363541667,5.4915625,9.45395833333333,0.49203125,7.41604166666667,5.51489583333333,-4.16208333333333,-0.0698918705879872,0.361888018295797,-0.101937406487041,-0.045729312000085,-0.250726723857824,-0.567570423708761
2021-08-24,25.8963541666667,17416.98,5.6871875,10.2258333333333,0.49334375,7.44489583333333,5.10270833333333,-4.03895833333333,0.0827477613736946,0.511100714063805,0.0525802571477461,0.0276010247921021,-0.342411294274794,-0.55801043075676
2021-08-25,26.0169791666667,18384.4257291667,5.59645833333333,10.8494791666667,0.490395833333333,7.46385416666667,5.01552083333333,-3.87229166666667,0.204222965516823,0.441897168795469,0.177424690640522,0.0757819680996025,-0.361804770504008,-0.545069661955404
2021-08-26,26.2160416666667,18485.2677083333,5.51802083333333,10.911875,0.477291666666667,7.47395833333333,6.11989583333333,-3.95989583333333,0.216884967773032,0.38206907512491,0.189915389765655,0.101460822499754,-0.11615407160062,-0.551871653556617
2021-08-27,25.9257291666667,18126.7042708333,5.33135416666667,10.6835416666667,0.473020833333333,7.45614583333333,7.22822916666667,-4.07333333333333,0.171862735046765,0.239689335606129,0.14420652084697,0.0561919142273215,0.13037709575762,-0.560679464322039
2021-08-28,25.4428125,17535.8533333333,5.556875,10.3025,0.494645833333333,7.4803125,8.4921875,-4.01333333333333,0.0976738311246864,0.411705036531442,0.067927760580297,0.1176093804215,0.411524575524996,-0.556020787553551
2021-08-29,25.3114583333333,15607.3952083333,5.27979166666667,9.0796875,0.503239583333333,7.44072916666667,6.91322916666667,-4.14895833333333,-0.144468789751458,0.200360110683252,-0.176860748651655,0.0170118064827595,0.0603103429294888,-0.566551338165654
2021-08-30,24.9578125,13708.2833333333,5.18291666666667,7.89,0.47921875,7.4040625,6.40822916666667,-4.18520833333333,-0.382926613018691,0.126468839616028,-0.415018135476608,-0.0761733146394397,-0.0520188957314836,-0.569365955379949
2021-08-31,25.2340625,13748.7233333333,5.08385416666667,7.9159375,0.460083333333333,7.40645833333333,7.623125,-4.14260416666667,-0.377848852987873,0.0509090559763182,-0.40982584151641,-0.0700845141115697,0.218215409240241,-0.566057971355102
2021-09-01,25.6825,12792.619375,4.78635416666667,7.32427083333333,0.458333333333333,7.39677083333333,8.15041666666667,-4.18989583333333,-0.497899952516357,-0.176008653881738,-0.528268531050228,-0.0947044466807876,0.335503075515373,-0.569729914502487
2021-09-02,26.1876041666667,10774.8585416667,4.75333333333333,6.09135416666667,0.46665625,7.37958333333333,8.46072916666667,-3.73625,-0.751255672379119,-0.201195248428308,-0.775079741142177,-0.138384972206818,0.404527168331181,-0.534506759421298
2021-09-03,28.7078125,9477.118125,3.92979166666667,5.31208333333333,0.46925,7.32760416666667,5.31395833333333,4.8615625,-0.914203605567228,-0.829350505479356,-0.931077938396136,-0.270485470615846,-0.295422083052753,0.133067063138126
2021-09-04,30.9582291666667,8215.41760416667,3.62458333333333,4.56229166666667,0.46165625,7.28541666666667,4.67625,-3.84854166666667,-1.07262626816737,-1.06214773583093,-1.08117485375959,-0.377701305997925,-0.437270185173725,-0.543225602401211
2021-09-05,50.2433333333333,2853.66927083333,3.23083333333333,1.48489583333333,0.46678125,7.25583333333333,4.72354166666667,-2.59395833333333,-1.74586245467343,-1.36247999887836,-1.69722280743874,-0.452884755994245,-0.426750904160507,-0.445813965249008
